,Position,"Track Name",Artist,Streams,URL,data_chart
6,"Alô Ambev (Segue Sua Vida) - Ao Vivo","Zé Neto & Cristiano",448927,https://open.spotify.com/track/5m5aY6S9ttfIG157xli2Rs,2020-12-02
7,"Lance Individual","Jorge & Mateus",433306,https://open.spotify.com/track/7GLWWrk1YlkPYqJK3ynIA0,2020-12-02
8,"Basta Você Me Ligar - Ao Vivo","Os Barões Da Pisadinha",419224,https://open.spotify.com/track/3rRin3LyLY92kpEbkCgwf4,2020-12-02
9,"Figurinha - Ao Vivo","Douglas & Vinicius",404233,https://open.spotify.com/track/187Pge0WmJNoS73kaIORSE,2020-12-02
10,Rita,Tierry,381175,https://open.spotify.com/track/1nDCZBI8MaHXI2f36dnQyG,2020-12-02
11,"Oh Juliana",Niack,368186,https://open.spotify.com/track/4xWzZmX4K1yyrdtRfbUvjt,2020-12-02
12,"Só Você","MC Rogerinho",362770,https://open.spotify.com/track/59kRq8rb5uJCrSYYbGCk7o,2020-12-02
13,"Rainha da Favela",LUDMILLA,362647,https://open.spotify.com/track/3vu864xi5Xis9VfOsJpmXu,2020-12-02
14,"Cidade Inteira","Eric Land",360027,https://open.spotify.com/track/7J3QMuDCSv56jRSiD9jFBF,2020-12-02
15,"De Menina pra Mulher - Ao Vivo","Gusttavo Lima",359245,https://open.spotify.com/track/42P3wMiPfXQM93TYZotuPQ,2020-12-02
16,"Quero Você do Jeito Que Quiser","Marília Mendonça",356718,https://open.spotify.com/track/64I6t2tuUGnIlaDIzHJ6YI,2020-12-02
17,"Tá Rocheda","Os Barões Da Pisadinha",350269,https://open.spotify.com/track/3dPvQLKl42dMYWV4LWRTLK,2020-12-02
18,"Sogra - Ao Vivo",Dilsinho,342312,https://open.spotify.com/track/4zsiMjB0794HztyqUkD3Zi,2020-12-02
19,"Poesia Acústica 10: Recomeçar","Pineapple StormTv",341174,https://open.spotify.com/track/4pwFy4YPNGMxK2P2FfQfvt,2020-12-02
20,"Alô Ex-Amor - Ao Vivo","João Bosco e Gabriel",340035,https://open.spotify.com/track/2QCwoYDn4DRfjs4NhW2KpO,2020-12-02
21,"Amor e Fé - Acústico","Hungria Hip Hop",331759,https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7,2020-12-02
22,"Blinding Lights","The Weeknd",330129,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,2020-12-02
23,"Poesia Acústica #9: Melhor Forma","Pineapple StormTv",324843,https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk,2020-12-02
24,"Pulei na Piscina - Ao Vivo","Guilherme & Benuto",318416,https://open.spotify.com/track/1uA7fD01YlQr1Rm0oyNB4H,2020-12-02
25,"Nem Doeu - Ao Vivo","Matheus & Kauan",314707,https://open.spotify.com/track/260n4ECk9j4IEvTAVBYojl,2020-12-02
26,"Volta por Baixo - Ao Vivo","Henrique & Juliano",307491,https://open.spotify.com/track/6juD9PQwAPvuXYIAE2gjhO,2020-12-02
27,positions,"Ariana Grande",304393,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,2020-12-02
28,Letícia,"Zé Vaqueiro",290542,https://open.spotify.com/track/2R1OgezGfBMeiAcMpJ1EkH,2020-12-02
29,"Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Grupo Menos É Mais",285614,https://open.spotify.com/track/5r9CZJMoMmxio2AnJdxuDS,2020-12-02
30,"Me Gusta (with Cardi B & Myke Towers)",Anitta,282057,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE,2020-12-02
31,"Watermelon Sugar","Harry Styles",281215,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2020-12-02
32,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",277036,https://open.spotify.com/track/4KLvGldnzUZU4xdELyWBom,2020-12-02
33,"Comprei um Lança","Mc Jacaré",275920,https://open.spotify.com/track/12v6LfkX9YIR3uLefIAAYZ,2020-12-02
34,"Desce Pro Play (PA PA PA)","Mc Zaac",268801,https://open.spotify.com/track/4zGtfOglDBfVUypabBwIjQ,2020-12-02
35,"Máquina do Tempo",Matuê,266786,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8,2020-12-02
36,Ranking,"Jorge & Mateus",264368,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS,2020-12-02
37,"Não Vai Embora",Dilsinho,263209,https://open.spotify.com/track/28atBekPVlTdnU4M9Z7udd,2020-12-02
38,"Um Sabadão Desse Uma Lua Dessa","Mc Talibã",260098,https://open.spotify.com/track/3KfyRuNdcCGsZb15sqrXDA,2020-12-02
39,"Briga Feia - Ao Vivo","Henrique & Juliano",258845,https://open.spotify.com/track/3Xuo5utyzk86BwlUHdTR2O,2020-12-02
40,777-666,Matuê,256638,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn,2020-12-02
41,"Desejando Eu (Ao Vivo)","Murilo Huff",255545,https://open.spotify.com/track/3056x1XkmICnQmji68rrft,2020-12-02
42,"Espetinho - Ao Vivo","Gusttavo Lima",254178,https://open.spotify.com/track/1UF3sCkxXH4OE7ja83GRzj,2020-12-02
43,"Amor da Despedida","Os Barões Da Pisadinha",253924,https://open.spotify.com/track/0WlmiIK5qFQ4dAB4mCA4sI,2020-12-02
44,"Maçã Verde","MC Hariel",248583,https://open.spotify.com/track/7lJoRyuNJtuiqTcKtuMuIR,2020-12-02
45,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",248172,https://open.spotify.com/track/4Y0gR2tYML083T6b2vhJrn,2020-12-02
46,Bandida,"Pabllo Vittar",246718,https://open.spotify.com/track/2VFTgZwiAdrADSLrUNHWt9,2020-12-02
47,"Vai Ter Que Aguentar","Mc Don Juan",244002,https://open.spotify.com/track/5GAdMAL3tRJkVN1HtwohK2,2020-12-02
48,"Don't Start Now","Dua Lipa",243048,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,2020-12-02
49,"Não Valeu","Wesley Safadão",238903,https://open.spotify.com/track/1GWUiFYLYEapxYHnASyOud,2020-12-02
50,"Viva Voz - Ao Vivo Em São Paulo / 2019","Lauana Prado",235949,https://open.spotify.com/track/08Sd5vVcIH3uKeAiaJdoYj,2020-12-02
51,"Graveto - Ao Vivo","Marília Mendonça",230634,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o,2020-12-02
52,"S de Saudade","Luíza & Maurílio",228638,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL,2020-12-02
53,"Romance Desapegado","Japinha Conde",227855,https://open.spotify.com/track/54OqGd3dmug64db0ZtOtF4,2020-12-02
54,"Século 21","Leo Santana",218784,https://open.spotify.com/track/7jiGFTWeO3MmMN9dpHRjUZ,2020-12-02
55,"Litrão - Ao Vivo Em Recife / 2020","Matheus & Kauan",211354,https://open.spotify.com/track/4DngRKOpRPrkbzImUB0zgh,2020-12-02
56,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",210190,https://open.spotify.com/track/2Z8yfpFX0ZMavHkcIeHiO1,2020-12-02
57,"menina solta","GIULIA BE",202347,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1,2020-12-02
58,"WAP (feat. Megan Thee Stallion)","Cardi B",201570,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,2020-12-02
59,"Deus é por nós","MC Marks",199347,https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ,2020-12-02
60,"se essa vida fosse um filme","GIULIA BE",198809,https://open.spotify.com/track/0hDphSo7vI7gCjEPpD6gu0,2020-12-02
61,"Deve ser horrível dormir sem mim","Manu Gavassi",188544,https://open.spotify.com/track/6Q9NH5cNBY58nJkp5Jbs9j,2020-12-02
62,"Despedida - Ao Vivo","Wesley Safadão",188389,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg,2020-12-02
63,"Prisoner (feat. Dua Lipa)","Miley Cyrus",186958,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B,2020-12-02
64,TOMA,"Luísa Sonza",186157,https://open.spotify.com/track/7pDcS0EVMJR0YwjXmHcCRg,2020-12-02
65,"Tudo Aconteceu","MC Du Black",182284,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo,2020-12-02
66,Dynamite,BTS,180164,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,2020-12-02
67,"É Problema","Matheus & Kauan",179808,https://open.spotify.com/track/5gTgQBtNP08fUijxpEgmzF,2020-12-02
68,"Manda Áudio","Di Propósito",179192,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84,2020-12-02
69,BRABA,"Luísa Sonza",178961,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg,2020-12-02
70,"Ele É Ele, Eu Sou Eu","Wesley Safadão",171065,https://open.spotify.com/track/7EWXP47VlXKO3r7mNxuWHw,2020-12-02
71,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",171060,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5,2020-12-02
72,"Roses - Imanbek Remix","SAINt JHN",169569,https://open.spotify.com/track/5f5tMrP3ZZbNtiLIHKOQLS,2020-12-02
73,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R., MC Leozinho ZS & Makalo)","DJ Matt D",169254,https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb,2020-12-02
74,"Segunda Taça - Ao Vivo","João Bosco & Vinicius",167334,https://open.spotify.com/track/1WTJdd2atKxhUrbvUHjNDt,2020-12-02
75,"Pode Sumir","Luíza & Maurílio",166873,https://open.spotify.com/track/5OzvtpasMB3aPWpfVr0PsA,2020-12-02
76,"Café e Amor - Ao Vivo","Gusttavo Lima",166801,https://open.spotify.com/track/7benotyTvLY2vUsDKtxbiA,2020-12-02
77,"Tudo Indica (feat. Jorge & Mateus) - Ao Vivo","Marcos & Belutti",166759,https://open.spotify.com/track/0eoMMLrWtXbLk64baeESkc,2020-12-02
78,"Pipa Voada (feat. Emicida)",Rashid,166257,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi,2020-12-02
79,"Eu Tenho Medo","Zé Vaqueiro",163644,https://open.spotify.com/track/5TU6HG6Ltm7ZYr3r5dZjsA,2020-12-02
80,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",163093,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX,2020-12-02
81,"Marília Mendonça",BIN,161921,https://open.spotify.com/track/73uParILjIm5rcP0C2bpMF,2020-12-02,2020-12-02
82,"Dance Monkey","Tones And I",160035,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020-12-02
83,"Kenny G",Matuê,159336,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW,2020-12-02
84,Nêga,"Tarcísio do Acordeon",157890,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP,2020-12-02
85,Hackearam-Me,Tierry,157884,https://open.spotify.com/track/5NeBu4oKweDXIjhvYqtbLo,2020-12-02
86,"Amor de Fim de Noite",Orochi,156988,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J,2020-12-02
87,"Set 2.0: Homenagem aos Relíquias","DJ Matt D",156734,https://open.spotify.com/track/566AZpR4FJErkhS3CmuaWu,2020-12-02
88,"Esses Vícios","Zé Neto & Cristiano",156245,https://open.spotify.com/track/2InUVOBY515umeuwdQtsQ4,2020-12-02
89,"Facas - Ao Vivo","Diego & Victor Hugo",154562,https://open.spotify.com/track/1ere9b9vDw2N3m9d4uiXxa,2020-12-02
90,"Seu Beijo Joga Sujo","Avine Vinny",154518,https://open.spotify.com/track/2enk2whIgJyoe0O9HRQZJV,2020-12-02
91,"Mood (feat. iann dior)",24kGoldn,153433,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,2020-12-02
92,"É Sal",Matuê,152670,https://open.spotify.com/track/2c80HnIOPMmQQVQllQEWb5,2020-12-02
93,Flores,Vitão,151030,https://open.spotify.com/track/25gD4PQjxCLnwIY2n23aEl,2020-12-02
94,Talarica,"Rennan da Penha",150753,https://open.spotify.com/track/01mKvmXQLhr3MEoiAEAcP2,2020-12-02
95,"Don't Say Goodbye (feat. Tove Lo)",Alok,148127,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq,2020-12-02
96,"Libera Ela - Ao Vivo","Maiara & Maraisa",148029,https://open.spotify.com/track/0SJtvFn4vqgJPscSbEPaql,2020-12-02
97,"Cheirosa - Ao Vivo","Jorge & Mateus",146623,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da,2020-12-02
98,"Therefore I Am","Billie Eilish",145829,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,2020-12-02
99,"Ele Não Tem","Jonas Esticado",145785,https://open.spotify.com/track/1JHvLQWHUoYuapwQikeDuD,2020-12-02
100,"Party On My Own (feat. FAULHABER)",Alok,145733,https://open.spotify.com/track/4c9Py6O1NeuYKbJ8Ok7mTl,2020-12-02
101,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",143004,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr,2020-12-02
102,"Foi Pá Pum","Simone & Simaria",142244,https://open.spotify.com/track/6F7tttrdq7aUdxXVeo0nKp,2020-12-02
103,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",138057,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi,2020-12-02
104,"Te Prometo",DENNIS,137869,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN,2020-12-02
105,SENTADÃO,"PEDRO SAMPAIO",136871,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A,2020-12-02
106,"Mentira - Ao Vivo","Felipe Araújo",135501,https://open.spotify.com/track/3oe0vGmQxem3DcarYMuzu1,2020-12-02
107,"É Só Botada","MC Levin",134501,https://open.spotify.com/track/07c9lzwx1IIm101PnB4BZu,2020-12-02
108,"Life Goes On",BTS,134188,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD,2020-12-02
109,"Meu talismã",IZA,133492,https://open.spotify.com/track/5aayWOEE7u7bxZ3r7dwIrX,2020-12-02
110,"Break My Heart","Dua Lipa",133338,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,2020-12-02
111,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",132657,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,2020-12-02
112,"Supera - Ao Vivo","Marília Mendonça",130889,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz,2020-12-02
113,"Meu Abrigo",Melim,130503,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe,2020-12-02
114,inesquecível,"GIULIA BE",128860,https://open.spotify.com/track/3bUDPTCStUeLcUgXgvepQh,2020-12-02
115,"Someone You Loved","Lewis Capaldi",128044,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020-12-02
116,"Saudade Sua","Gusttavo Lima",127712,https://open.spotify.com/track/6NM06xgqxQ0HU5lxbt2JHi,2020-12-02
117,Avançada,"MC Kevinho",127363,https://open.spotify.com/track/1fWITNjgwmKEonjikQUaa1,2020-12-02
118,"Rain On Me (with Ariana Grande)","Lady Gaga",127209,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,2020-12-02
119,Pupila,ANAVITÓRIA,125002,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk,2020-12-02
120,"Na Raba Toma Tapão",Niack,124304,https://open.spotify.com/track/0AGS6ZRgzobrazmCi6pYMe,2020-12-02
121,"Deixa (feat. Ana Gabriela)",Lagum,123421,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp,2020-12-02
122,"Faz a Pose","MC Teteu",122019,https://open.spotify.com/track/1sTVKLLFDfAfowsG4bRBN4,2020-12-02
123,34+35,"Ariana Grande",119445,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,2020-12-02
124,"Senta no Fazendeiro","Mc Jacaré",119034,https://open.spotify.com/track/1wsL4Lgoo27ETnLt6svbnT,2020-12-02
125,"Então Toma - Ao Vivo","Matheus & Kauan",118048,https://open.spotify.com/track/5yaXBGNko8lmFSOvKWo99j,2020-12-02
126,"Adore You","Harry Styles",116229,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,2020-12-02
127,"Meu Lado da História",Nandx710,115472,https://open.spotify.com/track/08LiZsFrLkWYtd20jeqWLh,2020-12-02
128,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",114995,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0,2020-12-02
129,"Senta Concentrada (feat. MC WS)","MC Mari",114465,https://open.spotify.com/track/62tcTmWpOcqFfZNWrheU1T,2020-12-02
130,"E Nós Tem um Charme Que É da Hora","Mc Dricka",114261,https://open.spotify.com/track/4koUrXFuoId1b6wrMF3laS,2020-12-02
131,"Amor de Que","Pabllo Vittar",113473,https://open.spotify.com/track/7vpGKEUPrA4UEsS4o4W1tP,2020-12-02
132,"Midnight Sky","Miley Cyrus",113400,https://open.spotify.com/track/4i2qxFEVVUi8yOYoxB8TCX,2020-12-02
133,"Vira Homem","Marília Mendonça",113172,https://open.spotify.com/track/0GrEqRHf5FioT1hOB8PBxZ,2020-12-02
134,"On & On",Alok,112133,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat,2020-12-02
135,"Tô Torcendo - Ao Vivo","Gusttavo Lima",110696,https://open.spotify.com/track/74mtYZvn0rZm4EKrQwmOoX,2020-12-02
136,Señorita,"Shawn Mendes",110390,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2020-12-02
137,"Cuidado Que Eu Te Supero","Yasmin Santos",110022,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz,2020-12-02
138,"Piece Of Your Heart - Alok Remix",MEDUZA,109775,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW,2020-12-02
139,"Tá Faltando Eu","Luan Estilizado",109693,https://open.spotify.com/track/3gY2oyydautEwY7SsQeF4Q,2020-12-02
140,"Só Você","Leo Santana",109676,https://open.spotify.com/track/2cV8V9eV79HWJHD4jNQHqq,2020-12-02
141,Cogulândia,Matuê,108563,https://open.spotify.com/track/5T6mY3sQbvVfLnertXdoST,2020-12-02
142,"Lose Control",MEDUZA,108560,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,2020-12-02
143,Separei,"MC WM",108343,https://open.spotify.com/track/16uUeKOV7m51Vlx9oUIEvE,2020-12-02
144,"Quase uma Semana",BIN,107739,https://open.spotify.com/track/4a5YIaK7qFu6T63GeYx1Ih,2020-12-02
145,"Ouvi Dizer",Melim,106891,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV,2020-12-02
146,"Rave Na Praia","MC Teteu",106218,https://open.spotify.com/track/50YsV2XFugoMrqJK9Ttdly,2020-12-02
147,"Um Pedido","Hungria Hip Hop",105969,https://open.spotify.com/track/3CgZi8DMUftJHK6WL2gKc1,2020-12-02
148,"Cabeça Voando","Os Barões Da Pisadinha",105135,https://open.spotify.com/track/6wDzwmywQ2X8O0FN1IQGol,2020-12-02
149,"Uma Vida a Mais (Listen To Your Heart)","Marília Mendonça",104762,https://open.spotify.com/track/2hqRWWmbHT9CTc5a4a9NVe,2020-12-02
150,"Casa de Praia - Ao Vivo","Os Barões Da Pisadinha",104628,https://open.spotify.com/track/6Teco2qa7OBfa7mjaMYSbO,2020-12-02
151,"Elas Gostam de Gasolina - Ao Vivo","Anderson & Vei da Pisadinha",104229,https://open.spotify.com/track/3tkEf7vw4zDBFAQxY1vdcv,2020-12-02
152,"death bed (coffee for your head)",Powfu,104041,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020-12-02
153,"Tudo que Eu Queria - Ao Vivo","Gusttavo Lima",103588,https://open.spotify.com/track/4VfG3ntsNSyNr7lPZZyvTE,2020-12-02
154,"Eu Feat. Você",Melim,103007,https://open.spotify.com/track/2PaOWQIEkSFkmONCv1Vgui,2020-12-02
155,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,102923,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,2020-12-02
156,"Coração Na Cama - Ao Vivo","Hugo & Guilherme",102647,https://open.spotify.com/track/2nZj5YymF54qhAu7RneVP6,2020-12-02
157,Girassol,"Priscilla Alcantara",102498,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj,2020-12-02
158,"Revoada do Tubarão","MC Ryan SP",100955,https://open.spotify.com/track/0C1cJj3ZNCS75sojrcMhZV,2020-12-02
159,Shallow,"Lady Gaga",100826,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2020-12-02
160,"Breaking Me",Topic,100568,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,2020-12-02
161,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",100144,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF,2020-12-02
162,"Meia Noite","Zé Vaqueiro",99750,https://open.spotify.com/track/2ylAocQwOgzelMbW9KJL56,2020-12-02
163,"(não) era amor","GIULIA BE",99507,https://open.spotify.com/track/7DmZMqXYgQ1oI3z3bGUEbi,2020-12-02
164,Antes,Matuê,99420,https://open.spotify.com/track/2XymTaHTrQWDEuSyhfZvqF,2020-12-02
165,"Nem Guindaste","MC JottaPê",99292,https://open.spotify.com/track/7BImEFQe28sPY5AbIN2kqs,2020-12-02
166,"Bebe e Vem Me Procurar","Raí Saia Rodada",99140,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq,2020-12-02
167,"Alive (It Feels Like)",Alok,98648,https://open.spotify.com/track/4fB85IhVASxXMWgoke5WVJ,2020-12-02
168,Memories,"Maroon 5",97494,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2020-12-02
169,"Se Eu Fosse Você - Ao Vivo","Henrique & Juliano",96975,https://open.spotify.com/track/6qFTfWG7Hz3q9HxRpNVJo1,2020-12-02
170,Believer,"Imagine Dragons",96846,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2020-12-02
171,"How You Like That",BLACKPINK,96684,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o,2020-12-02
172,"Vergonha pra Midia","Salvador Da Rima",96626,https://open.spotify.com/track/5JsxHA8NttHWThpTCToK1J,2020-12-02
173,Cabaré,"Dj Guuga",96187,https://open.spotify.com/track/0N2cvvlyEw5NFc00E3FB0D,2020-12-02
174,Uau!,"Costa Gold",95672,https://open.spotify.com/track/5jo4ocTfihMYTsq1Z4ze9h,2020-12-02
175,"Pra Você Guardei O Amor","Nando Reis",95112,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv,2020-12-02
176,"Se Namorar Fosse Bom - Ao Vivo","Os Barões Da Pisadinha",94362,https://open.spotify.com/track/39d68jIHbCiFdXWI6jmALW,2020-12-02
177,Morena,"MC Paulin da Capital",93986,https://open.spotify.com/track/2W0VenqvlMW4c65YsxT5zu,2020-12-02
178,"Vai Lá","Wesley Safadão",93957,https://open.spotify.com/track/1NFRjwcyR91yN0cLRm8263,2020-12-02
179,goosebumps,"Travis Scott",93395,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2020-12-02
180,"Qual é a do amor (feat. Atitude 67) - Ao vivo","João Gustavo e Murilo",93152,https://open.spotify.com/track/3rfPuNpqMHQKXIPoEF5iFB,2020-12-02
181,"Relógio Parado (Ao Vivo)","Diego & Arnaldo",93006,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw,2020-12-02
182,"Gorilla Roxo",Matuê,92849,https://open.spotify.com/track/0bV0LtjtZH76gD0ujPYS3n,2020-12-02
183,"A Casa É Sua","Casa Worship",92818,https://open.spotify.com/track/3h3fui1QXImL2zRcs9v2Lc,2020-12-02
184,"Sua Mãe Tá Nessa - Ao Vivo Em São Paulo / 2019","Lauana Prado",92693,https://open.spotify.com/track/5gijVJHyC1E4kt2j5Q3DEb,2020-12-02
185,"Pontos de Exclamação - Vintage Culture & Future Class Remix","Jovem Dionisio",92674,https://open.spotify.com/track/25usEf5iGk9HL0LM9VTxue,2020-12-02
186,"Lonely (with benny blanco)","Justin Bieber",92347,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q,2020-12-02
187,Circles,"Post Malone",92323,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2020-12-02
188,Golden,"Harry Styles",92288,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl,2020-12-02
189,Perdição,L7NNON,91863,https://open.spotify.com/track/0xcdw2bWgJ4lrt3qZJrZ1o,2020-12-02
190,"Você Nem É Tudo Isso","Marília Mendonça",91326,https://open.spotify.com/track/0zhnWntcmhChM7PXSWuNNq,2020-12-02
191,"Poesia Acústica #7: Céu Azul","Pineapple StormTv",90937,https://open.spotify.com/track/2FGhB10Gon36GgFcOTMQEW,2020-12-02
192,"Lençol Dobrado","João Gustavo e Murilo",90891,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY,2020-12-02
193,Hb20,Tierry,90850,https://open.spotify.com/track/4cjowWOdLUKomiRwhWpRXJ,2020-12-02
194,Confidencial,"Wesley Safadão",90552,https://open.spotify.com/track/767WBxhrD8kRfJ4cYZQO9G,2020-12-02
195,Inamorável,"Luíza & Maurílio",90316,https://open.spotify.com/track/1erfWPemd1Vg5aQYQpW1Pm,2020-12-02
196,"Dona de mim",IZA,90211,https://open.spotify.com/track/0H8CBal2Dcu5Yc001VotZN,2020-12-02
197,"Head & Heart (feat. MNEK)","Joel Corry",90067,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,2020-12-02
198,"Os Mandrake Curte a Vida","MC Paulin da Capital",89273,https://open.spotify.com/track/5J1xChbEwiI3q371r7mDOg,2020-12-02
199,pov,"Ariana Grande",88819,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33,2020-12-02
200,"Tempo Perdido","Legião Urbana",88221,https://open.spotify.com/track/7MnT7msJZg3XBAS0OTfGrB,2020-12-02
1,"Recairei - Ao Vivo","Os Barões Da Pisadinha",648349,https://open.spotify.com/track/2JTir3y1VuJQmexiTCMcTP,2020-12-03
2,"Ilusão (Cracolândia)","MC Hariel",572922,https://open.spotify.com/track/6WXglvTFRmjlHHhgjYMNif,2020-12-03
3,"Investe Em Mim","Jonas Esticado",541425,https://open.spotify.com/track/15k1TDabqSEmyXOwMq9RM7,2020-12-03
4,"Amor ou o Litrão","Petter Ferraz",531658,https://open.spotify.com/track/7qmnP8Woc47dLSrMD5MxL1,2020-12-03
